time,rate
5051,43.3333
5082,40.4194
5113,37.7419
5142,43.1379
5173.041667,43.2581
5203.041667,44.0333
5234.041667,37.0323
5264.041667,41.4
5295.041667,37.4516
5326.041667,63.4194
5356.041667,67.7
5387,78.3226
5417,55.5667
5448,65.6774
5479,64.0323
5507,68
5538.041667,61.6774
5568.041667,72.2667
5599.041667,56.129
5629.041667,55.7667
5660.041667,65.2903
5691.041667,58.9677
5721.041667,64.1667
5752,65.0323
5782,62.1
5813,68.1936
5844,52.3226
5872,59.3571
5903.041667,73.0968
5933.041667,65.8333
5964.041667,58.1936
5994.041667,55.0667
6025.041667,59.0323
6056.041667,47.129
6086.041667,58.8333
6117,54.1613
6147,55.9667
6178,50.7097
6209,56.0968
6237,50.9286
6268.041667,64.7097
6298.041667,60.6
6329.041667,78.7742
6359.041667,46.9667
6390.041667,51.1613
6421.041667,57.129
6451.041667,49.4
6482,45.2581
6512,48.3
6543,51.3871
6574,43.4194
6603,43.8276
6634.041667,40.4194
6664.041667,39
6695.041667,45.6129
6725.041667,23.3
6756.041667,22.9355
6787.041667,37.2581
6817.041667,35.3
6848,33.4516
6878,36.1
6909,36
6940,41.0645
6968,46
6999.041667,42.3226
7029.041667,49.1
7060.041667,50.8065
7090.041667,56.2333
7121.041667,53.129
7152.041667,48.2581
7182.041667,59.3333
7213,48.9677
7243,51.3333
7274,55.4516
7305,49.9032
7333,56.6071
7364.041667,59.7419
7394.041667,51
7425.041667,48.871
7455.041667,29.9667
7486.041667,38.6774
7517.041667,36.8387
7547.041667,43.7333
7578,57.6452
7608,82.1667
7639,81.7097
7670,71.871
7698,70.1071
7729.041667,69.7097
7759.041667,53.3667
7790.041667,79.0323
7820.041667,71.1667
7851.041667,59
7882.041667,60.7742
7912.041667,67.1333
7943,70.1613
7973,55.1333
8004,70.3226
8035,66.3871
8064,60.2759
8095.041667,65.0645
8125.041667,62.2
8156.041667,50.2258
8186.041667,44.3667
8217.041667,54.6774
8248.041667,63.8065
8278.041667,51.4
8309,49.7419
8339,70.2667
8370,62.7419
8401,67.6452
8429,71.1071
8460.041667,73.7419
8490.041667,81.6333
8521.041667,66.9032
8551.041667,60.7333
8582.041667,58.9677
8613.041667,61.4194
8643.041667,47.9667
8674,61.6452
8704,54.5667
8735,57.7419
8766,65.2581
8794,55.7857
8825.041667,55.7419
8855.041667,36.8
8886.041667,58.9355
8916.041667,53.9667
8947.041667,51.5484
8978.041667,54.7097
9008.041667,42.2
9039,49
9069,52.9
9100,48.0968
9131,44.9677
9159,49.6071
9190.041667,48.9677
9220.041667,36.3
9251.041667,29.4839
9281.041667,43.6667
9312.041667,40.5161
9343.041667,33.9355
9373.041667,37.6333
9404,53.1936
9434,50.2333
9465,41.5806
9496,40.5806
9525,38.8966
9556.041667,42.9355
9586.041667,44.7333
9617.041667,30.5806
9647.041667,43.7
9678.041667,51.129
9709.041667,51.0323
9739.041667,49.9333
9770,41.6129
9800,35.6
9831,25.5806
9862,35.871
9890,42.9643
9921.041667,53.3871
9951.041667,44.4333
9982.041667,45.4839
10012.04167,39.6667
10043.04167,40.2903
10074.04167,40.0968
10104.04167,45.9333
10135,35.7097
10165,54.3667
10196,43.4194
10227,39.1613
10255,26.2143
10286.04167,36.1936
10316.04167,30.5667
10347.04167,26.2258
10377.04167,20.7
10408.04167,29.871
10439.04167,35.3548
10469.04167,34.9
10500,57.4839
10530,38.3
10561,49.9677
10592,46.7419
10620,36.1786
10651.04167,23.1613
10681.04167,40.4667
10712.04167,36.3548
10742.04167,35.5
10773.04167,40.871
10804.04167,40.1936
10834.04167,24.9333
10865,39.871
10895,37.3667
10926,26.4194
10957,31.4194
10986,32.1724
11017.04167,46.1613
11047.04167,43.5
11078.04167,41.6452
11108.04167,46.4667
11139.04167,41.6774
11170.04167,37.2258
11200.04167,38.4
11231,43.9677
11261,39.2333
11292,30.9032
11323,36.8065
11351,50.3929
11382.04167,39.5484
11412.04167,45.1333
11443.04167,30.4194
11473.04167,37.2667
11504.04167,44.7097
11535.04167,32.7097
11565.04167,47.5
11596,44.5484
11626,42.7667
11657,41.6129
11688,32.4516
11716,30.1786
11747.04167,47.129
11777.04167,41.6667
11808.04167,37.1936
11838.04167,38.6
11869.04167,29.2903
11900.04167,36.7742
11930.04167,43.7333
11961,25.7097
11991,42.2667
12022,35.9032
12053,20.8387
12081,34.8571
12112.04167,30.1613
12142.04167,41.6333
12173.04167,19.6452
12203.04167,42.2333
12234.04167,45.3871
12265.04167,35.5161
12295.04167,31.6333
12326,32.9677
12356,39.9
12387,32.6129
12418,29.0645
12447,24.7931
12478.04167,37.7097
12508.04167,30.6
12539.04167,31.0323
12569.04167,28.4667
12600.04167,39.9032
12631.04167,33.4839
12661.04167,39.6333
12692,31.0968
12722,38.0333
12753,41.5806
12784,37.6129
12812,29.7143
12843.04167,36.7419
12873.04167,34.1667
12904.04167,32.5161
12934.04167,23.0667
12965.04167,24.5806
12996.04167,22.129
13026.04167,25.8333
13057,36.9677
13087,33.1
13118,35.8065
13149,33.2903
13177,37.75
13208.04167,40.4516
13238.04167,37.1333
13269.04167,38.4194
13299.04167,38.7
13330.04167,33.129
13361.04167,39.2903
13391.04167,32.5
13422,32.7097
13452,31.3667
13483,40.5484
13514,42.5161
13542,40.1786
13573.04167,31.3548
13603.04167,37.1
13634.04167,41.9032
13664.04167,32.8
13695.04167,38.871
13726.04167,40.6774
13756.04167,39.8
13787,34.7742
13817,37.5
13848,41.5161
13879,39.3226
13908,47.8621
13939.04167,55.2581
13969.04167,55.4
14000.04167,55
14030.04167,51.9
14061.04167,57.7742
14092.04167,58.8387
14122.04167,61.3
14153,63.3226
14183,67.6333
14214,75.1936
14245,73.8387
14273,73.5357
14304.04167,76.5161
14334.04167,70.5
14365.04167,63.1613
14395.04167,56.6
14426.04167,61.2903
14457.04167,71.129
14487.04167,82.1
14518,84.5806
14548,91.3667
14579,92.9032
14610,70.8387
14638,88.0714
14669.04167,83.7097
14699.04167,110.2
14730.04167,100.548
14760.04167,86.5667
14791.04167,90.4194
14822.04167,92.5806
14852.04167,91.4
14883,91.5161
14913,99.6333
14944,95.0968
14975,94.7742
15003,93.6429
15034.04167,98.5161
15064.04167,110.667
15095.04167,101.419
15125.04167,90.5667
15156.04167,87.7419
15187.04167,94.7419
15217.04167,98.4
15248,106.806
15278,107.8
15309,111.161
15340,114
15369,111.034
15400.04167,110.129
15430.04167,106.5
15461.04167,100.548
15491.04167,101.4
15522.04167,101.806
15553.04167,102.645
15583.04167,103.533
15614,100.065
15644,101.233
15675,93.5484
15706,98.3548
15734,94.0357
15765.04167,94.2903
15795.04167,96.6333
15826.04167,97.9355
15856.04167,97.3667
15887.04167,94.2903
15918.04167,88.9032
15948.04167,88.4333
15979,90.0645
16009,86.3667
16040,89.6129
16071,92.6129
16099,84.75
16130.04167,89.7742
16160.04167,84.9
16191.04167,83.4194
16221.04167,75.6333
16252.04167,79.1613
16283.04167,79.3871
16313.04167,77.2667
16344,79.7097
16374,77.3667
16405,74.5161
16436,67.9032
16464,75.7857
16495.04167,72.129
16525.04167,64.1667
16556.04167,65.9355
16586.04167,68.1333
16617.04167,77.1613
16648.04167,75.8387
16678.04167,72.9333
16709,69.871
16739,76.7
16770,77.129
16801,82.129
16830,73.8276
16861.04167,75.4839
16891.04167,61.1
16922.04167,75.2581
16952.04167,78.8333
16983.04167,69.1936
17014.04167,65.0645
17044.04167,60.1667
17075,63.5484
17105,58.1333
17136,62.6452
17167,55.1613
17195,54.9286
17226.04167,56.5806
17256.04167,60.2667
17287.04167,51.7419
17317.04167,57.2
17348.04167,44.0645
17379.04167,47.6129
17409.04167,44.4
17440,47.9355
17470,53.1667
17501,49.6774
17532,44.8065
17560,41.4643
17591.04167,39.0968
17621.04167,43.5
17652.04167,46.2903
17682.04167,39.4667
17713.04167,42.7097
17744.04167,46.129
17774.04167,39.6
17805,39.4194
17835,42.1333
17866,39.0645
17897,40.0645
17925,39
17956.04167,45.7097
17986.04167,41.6667
18017.04167,48.5161
18047.04167,42.6
18078.04167,44.9355
18109.04167,42.0968
18139.04167,46
18170,48.6129
18200,53.2333
18231,50.0323
18262,48.6774
18291,44.2069
18322.04167,38.4839
18352.04167,43.4333
18383.04167,43.6129
18413.04167,40.8
18444.04167,39.6774
18475.04167,39.5806
18505.04167,38.4333
18536,43.7742
18566,44.8667
18597,52.6774
18628,41.0323
18656,47
18687.04167,40.871
18717.04167,40.1667
18748.04167,42.2903
18778.04167,41.2667
18809.04167,39.6774
18840.04167,37.0645
18870.04167,41.5667
18901,33.3226
18931,42.3667
18962,30.6452
18993,30.0323
19021,34
19052.04167,36.6129
19082.04167,40.6333
19113.04167,37.6129
19143.04167,40.1
19174.04167,33.871
19205.04167,32.871
19235.04167,30.8333
19266,40.1613
19296,38.4667
19327,38.7097
19358,34.6452
19386,30.0714
19417.04167,33.6452
19447.04167,50.6
19478.04167,46.4194
19508.04167,46.7333
19539.04167,39.5161
19570.04167,53.871
19600.04167,52.3667
19631,47.8387
19661,45.8333
19692,40.9677
19723,41.7097
19752,48.2759
19783.04167,37.4839
19813.04167,41.7667
19844.04167,36.3548
19874.04167,35.1333
19905.04167,34.7097
19936.04167,41.7097
19966.04167,43.2333
19997,34.6129
20027,34.5667
20058,30.4839
20089,28.6129
20117,30.3214
20148.04167,31.0323
20178.04167,27.5667
20209.04167,31.5806
20239.04167,32.5333
20270.04167,33.5806
20301.04167,31.4516
20331.04167,23.9
20362,129.129
20392,264.767
20423,274.742
20454,385
20482,445.464
20513.04167,407.645
20543.04167,339.467
20574.04167,292.742
20604.04167,263.667
20635.04167,253.516
20666.04167,250.129
20696.04167,247.967
20727,227.71
20757,203.333
20788,159.323
20819,93.7097
20847,196.857
20878.04167,160.968
20908.04167,160.867
20939.04167,151.839
20969.04167,179.7
21000.04167,142.419
21031.04167,141.71
21061.04167,154.833
21092,140.452
21122,110.8
21153,112.387
21184,99.0968
21213,97
21244.04167,90.8387
21274.04167,87.8
21305.04167,90.0645
21335.04167,84.4333
21366.04167,74.5806
21397.04167,114.452
21427.04167,61.2
21458,116.226
21488,73.7333
21519,72.7097
21550,82.2258
21578,99.3571
21609.04167,102.581
21639.04167,92.2333
21670.04167,90.3226
21700.04167,91.2333
21731.04167,59.1936
21762.04167,77.6452
21792.04167,88.3333
21823,67.9355
21853,85.9
21884,91.3548
