time,rate
8036,13.3667
8066.958333,12.6452
8096.958333,12.7667
8127.958333,9.32258
8158.958333,13.9355
8186.958333,15.75
8218,12.9355
8248,10.9
8279,14.7097
8309,10.8333
8340,13.4839
8371,13.5161
8401,13.1667
8431.958333,9.96774
8461.958333,12.4333
8492.958333,12.0968
8523.958333,12.2903
8551.958333,12.0357
8583,12.7419
8613,12.4
8644,12.1935
8674,12.0667
8705,12
8736,13.871
8766,11.9667
8796.958333,14.5161
8826.958333,13.2
8857.958333,14.4839
8888.958333,13.871
8917.958333,14.2069
8949,13.2581
8979,13.6
9010,10.7742
9040,12.1667
9071,13.3548
9102,17.5161
9132,18.9667
9162.958333,19.5484
9192.958333,17.1333
9223.958333,18.2581
9254.958333,14.6452
9282.958333,14.9286
9314,15.9032
9344,18.4
9375,16.9355
9405,15.6
9436,14.7419
9467,16.7419
9497,14.4333
9527.958333,15.7419
9557.958333,15
9588.958333,14.9032
9619.958333,14.2581
9647.958333,14.2857
9679,14.9355
9709,14.1333
9740,13.4194
9770,12.6667
9801,13.2903
9832,14.0645
9862,11.5667
9892.958333,13.1935
9922.958333,13.9
9953.958333,13.0323
9984.958333,12.5806
10012.95833,12.8571
10044,9.25806
10074,12.7333
10105,13.1935
10135,11.7
10166,10.2581
10197,10.0645
10227,9.9
10257.95833,10.6129
10287.95833,12.0667
10318.95833,13.1613
10349.95833,13.1935
10378.95833,11.7586
10410,12.6774
10440,11.8667
10471,12.4516
10501,9.46667
10532,10.9677
10563,11.7097
10593,11.1333
10623.95833,11.1935
10653.95833,10.7667
10684.95833,10.1935
10715.95833,10.7097
10743.95833,10.7143
10775,11.4839
10805,11.5667
10836,11.4839
10866,9.16667
10897,10.9032
10928,10.8065
10958,10.6667
10988.95833,9.6129
11018.95833,10.0667
11049.95833,10
11080.95833,10.0645
11108.95833,9.46429
11140,9.87097
11170,10.2
11201,11.0645
11231,10.0333
11262,9.90323
11293,9.35484
11323,9.6
11353.95833,9.67742
11383.95833,8.8
11414.95833,6.80645
11445.95833,8.25806
11473.95833,8.78572
11505,9.6129
11535,10.3667
11566,10.4839
11596,9.8
11627,8.90323
11658,8.90323
11688,8.53333
11718.95833,8.83871
11748.95833,8.13333
11779.95833,8.09677
11810.95833,8.06452
11839.95833,8.51724
11871,7.77419
11901,7.73333
11932,8.93548
11962,8.2
11993,7.93548
12024,7.45161
12054,6.46667
12084.95833,6.54839
12114.95833,7.7
12145.95833,7.6129
12176.95833,8.64516
12204.95833,10
12236,7.64516
12266,8.2
12297,8.25806
12327,8.93333
12358,7.70968
12389,5.6129
12419,5
12449.95833,6.12903
12479.95833,8.63333
12510.95833,7.70968
12541.95833,8.22581
12569.95833,7.96429
12601,8.16129
12631,6.86667
12662,8.29032
12692,7.3
12723,7.12903
12754,6.87097
12784,7
12814.95833,6.58064
12844.95833,6.76667
12875.95833,6.6129
12906.95833,7.16129
12934.95833,4.32143
12966,5.58064
12996,7.73333
13027,6.77419
13057,7.3
13088,4.70968
13119,3.45161
13149,2.8
13179.95833,4.54839
13209.95833,4.7
13240.95833,5.32258
13271.95833,5.16129
13300.95833,5.31034
13332,4.70968
13362,4.76667
13393,4.35484
13423,3.9
13454,4.6129
13485,5.90323
13515,6.43333
13545.95833,6.09677
13575.95833,3.5
13606.95833,5.3871
13637.95833,4.80645
13665.95833,5.25
13697,6.16129
13727,4.86667
13758,5.54839
13788,5.63333
13819,5.3871
13850,5
13880,5.2
13910.95833,6.35484
13940.95833,5.6
13971.95833,6.03226
14002.95833,7.48387
14030.95833,7.75
14062,6.32258
14092,7.4
14123,6.51613
14153,7.2
14184,6.12903
14215,3.87097
14245,5.7
14275.95833,5.3871
14305.95833,5.5
14336.95833,5.90323
14367.95833,5.90323
14395.95833,7.32143
14427,7.77419
14457,7.46667
14488,6.80645
14518,6.73333
14549,6.22581
14580,6.09677
14610,6.9
14640.95833,6.58064
14670.95833,6.5
14701.95833,6.06452
14732.95833,5.54839
14761.95833,6.31034
14793,6.3871
14823,6.23333
14854,5.93548
14884,4.73333
14915,6.12903
14946,6.19355
14976,6.1
15006.95833,6.16129
15036.95833,6.03333
15067.95833,5.80645
15098.95833,5.87097
15126.95833,6.32143
15158,6
15188,6.23333
15219,6.12903
15249,6.23333
15280,5.80645
15311,5.48387
15341,5.8
15371.95833,5.64516
15401.95833,6.26667
15432.95833,6.22581
15463.95833,6.19355
15491.95833,6.10714
15523,6.06452
15553,5.86667
15584,6.12903
15614,6.13333
15645,5.87097
15676,5.83871
15706,5.86667
15736.95833,5.67742
15766.95833,5.56667
15797.95833,5.80645
15828.95833,5.54839
15856.95833,4.53571
15888,5.25806
15918,4.33333
15949,5.3871
15979,6.13333
16010,5.54839
16041,5.51613
16071,5.53333
16101.95833,5.22581
16131.95833,5.56667
16162.95833,5
16193.95833,5.77419
16222.95833,5.7931
16254,5.87097
16284,5.6
16315,5.51613
16345,5.26667
16376,5.06452
16407,10.0645
16437,4.23333
16467.95833,3.70968
16497.95833,5.93333
16528.95833,282.032
16559.95833,146.419
16587.95833,98.5357
16619,84.0323
16649,70.7667
16680,58.2903
16710,44.5667
16741,47.7419
16772,52.3548
16802,44.1
16832.95833,47.7097
16862.95833,46.3333
16893.95833,40.1936
16924.95833,41.1936
16952.95833,40.3929
16984,32.9355
17014,42.9
17045,37.8065
17075,35.0667
17106,30.6774
17137,30.0645
17167,28.2333
17197.95833,25.4516
17227.95833,26.4333
17258.95833,25.2903
17289.95833,25.6452
17317.95833,27.6071
17349,22
17379,22.8333
17410,26.7419
17440,23.8333
17471,22.2581
17502,22.4516
17532,20.1
17562.95833,21.9677
17592.95833,20.5
17623.95833,18.5161
17654.95833,21.3226
17683.95833,20.1724
17715,17.871
17745,18.1667
17776,15.6774
17806,16.5
17837,17.7097
17868,10.1613
17898,4.33333
17928.95833,8.83871
17958.95833,8.56667
17989.95833,9.29032
18020.95833,7.51613
18048.95833,8.42857
18080,7.54839
18110,13.6333
18141,5.83871
18171,6.33333
18202,9.83871
18233,8.12903
18263,5.83333
18293.95833,8.22581
18323.95833,7.36667
18354.95833,7.35484
