time,rate
7244,1104.07
7275,1162.39
7305,1104.83
7336,1133.23
7367,1139.42
7397,1090.1
7427.958333,1085.13
7457.958333,1130.77
7488.958333,981.71
7519.958333,1021.61
7548.958333,1049.45
7580,1062.19
7610,1087.2
7641,1006.94
7671,1030.17
7702,1014
7733,1007.94
7763,1021.43
7793.958333,999
7823.958333,958.067
7854.958333,1010.29
7885.958333,980.226
7913.958333,881.857
7945,988.613
7975,1017.1
8006,976.548
8036,976.767
8067,960.452
8098,950.387
8128,947.433
8158.958333,913.71
8188.958333,937.167
8219.958333,710.871
8250.958333,956
8278.958333,925.714
8310,930.774
8340,874
8371,930.581
8401,988.5
8432,964.258
8463,1088.35
8493,1031.3
8523.958333,927.194
8553.958333,928.967
8584.958333,710.871
8615.958333,950
8643.958333,919.714
8675,930.613
8705,808.2
8736,822.129
8766,843.8
8797,848.226
8828,805.419
8858,825.933
8888.958333,849.645
8918.958333,753
8949.958333,789.355
8980.958333,695.194
9009.958333,815.379
9041,866.742
9071,860.1
9102,710.613
9132,803.1
9163,726.452
9194,752.548
9224,801
9254.958333,901.484
9284.958333,684.333
9315.958333,742.968
9346.958333,728.323
9374.958333,713.357
9406,747.968
9436,774.167
9467,751.194
9497,737.533
9528,696.806
9559,729
9589,709.433
9619.958333,688.903
9649.958333,625.8
9680.958333,664.484
9711.958333,682.806
9739.958333,724.179
9771,715.097
9801,708.1
9832,708
9862,695.067
9893,701.645
9924,704.677
9954,736.567
9984.958333,692.419
10014.95833,698.467
10045.95833,714.226
10076.95833,771.613
10104.95833,969.571
10136,1021.77
10166,1019.47
10197,955.484
10227,1022.53
10258,1219.55
10289,1235.06
10319,1128.6
10349.95833,1058.26
10379.95833,1022.27
10410.95833,1071.35
10441.95833,1033.68
10470.95833,1020.24
10502,1018.19
10532,990.733
10563,941.065
10593,918.9
10624,846.774
10655,799.806
10685,935.067
10715.95833,1097.35
10745.95833,1000.4
10776.95833,880.903
10807.95833,793.839
10835.95833,876.714
10867,859.129
10897,847.933
10928,812.452
10958,825.033
10989,822.452
11020,793.936
11050,793.267
11080.95833,805.258
11110.95833,980.967
11141.95833,906.484
11172.95833,966.774
11200.95833,928.179
11232,897.613
11262,962.367
11293,1094.16
11323,1051.03
11354,1026.13
11385,987.258
11415,983.033
11445.95833,939.645
11475.95833,902
11506.95833,705.161
11537.95833,876.742
11565.95833,890.964
11597,856.258
11627,824
11658,840.032
11688,796.9
11719,777.806
11750,760.226
11780,740.2
11810.95833,743.419
11840.95833,734.367
11871.95833,634.871
11902.95833,663.613
11931.95833,716.966
11963,689.774
11993,668.333
12024,721.194
12054,866.733
12085,886.806
12116,829.936
12146,750.867
12176.95833,814.452
12206.95833,705.1
12237.95833,622.355
12268.95833,761.484
12296.95833,746.786
12328,710.71
12358,681.3
12389,668
12419,647.167
12450,645.29
12481,629.839
12511,624.2
12541.95833,650.936
12571.95833,599.5
12602.95833,604.613
12633.95833,559.968
12661.95833,565.393
12693,609.839
12723,653.233
12754,578.936
12784,632.433
12815,798.645
12846,736.548
12876,686.233
12906.95833,690.258
12936.95833,661.767
12967.95833,630.516
12998.95833,586.258
13026.95833,644.75
13058,676.71
13088,709.067
13119,804.419
13149,808.967
13180,751.774
13211,717.71
13241,743.833
13271.95833,707.452
13301.95833,686.7
13332.95833,618.968
13363.95833,620.387
13392.95833,629.103
13424,673.839
13454,625.867
13485,657.871
13515,608.933
13546,596.677
13577,576.161
13607,540.833
13637.95833,539.258
13667.95833,551.067
13698.95833,495.935
13729.95833,515.226
13757.95833,576.75
13789,608.258
13819,554.733
13850,514.129
13880,515.9
13911,542.161
13942,529.484
13972,551.4
14002.95833,530.581
14032.95833,496.7
14063.95833,488.419
14094.95833,635.839
14122.95833,644.786
14154,666.936
14184,750.8
14215,737.097
14245,709.767
14276,725.581
14307,648.645
14337,623.533
14367.95833,585.936
14397.95833,537.033
14428.95833,552.516
14459.95833,433.452
14487.95833,527.25
14519,574.065
14549,546.9
14580,505.226
14610,507.5
14641,510.032
14672,532.677
14702,605.833
14732.95833,634.194
14762.95833,691.667
14793.95833,637.129
14824.95833,659.968
14853.95833,789.69
14885,689.71
14915,670.1
14946,630.097
14976,620.367
15007,600.613
15038,614
15068,580.1
15098.95833,579.161
15128.95833,607.967
15159.95833,582.323
15190.95833,563.129
15218.95833,550.964
15250,541.129
15280,524.733
15311,487.548
15341,460.867
15372,470.645
15403,463.839
15433,482.133
15463.95833,457.548
15493.95833,421.367
15524.95833,415.452
15555.95833,394.387
15583.95833,408.179
15615,660.806
15645,627.533
15676,660.968
15706,691.4
15737,541.903
15768,645.484
15798,595.3
15828.95833,542.806
15858.95833,590.967
15889.95833,564.677
15920.95833,678.097
15948.95833,596.464
15980,772.484
16010,1231.1
16041,915.871
16071,750.667
16102,736.516
16133,683.161
16163,655.167
16193.95833,659.774
16223.95833,669.967
16254.95833,657.871
16285.95833,626.548
16314.95833,627.793
16346,584.355
16376,1010.57
16407,911.226
16437,851.2
16468,792.484
16499,756
16529,681.067
16559.95833,642
16589.95833,638.233
16620.95833,642.871
16651.95833,629.645
16679.95833,612.464
16711,602.839
16741,586.367
16772,597.032
16802,589.367
16833,533.871
16864,557.419
16894,545.5
16924.95833,566.742
16954.95833,536.367
16985.95833,511.161
17016.95833,526.29
17044.95833,508.893
17076,501.226
17106,503.5
17137,469.677
17167,491.2
17198,476.097
17229,610.968
17259,643.2
17289.95833,603.355
17319.95833,573.833
17350.95833,527.387
17381.95833,449.516
17409.95833,490.179
17441,462.581
17471,452.633
17502,470.774
17532,469.067
17563,462.29
17594,476.129
17624,456.333
17654.95833,435.355
17684.95833,428.967
17715.95833,431.323
17746.95833,421.032
17775.95833,412.207
17807,408.258
17837,402.2
17868,381.871
17898,372.4
17929,367.484
17960,358.774
17990,378.7
18020.95833,340.903
18050.95833,315.6
18081.95833,298.871
18112.95833,297.323
18140.95833,325.393
18172,320.032
18202,307.2
18233,311.323
18263,309.4
18294,302.419
18325,296.613
18355,275.5
18385.95833,284.645
18415.95833,289.333
18446.95833,286.968
