time,rate
17013.95833,40.3103
17045,38.8387
17075,39.2333
17106,38.0323
17136,37.9667
17167,38.1936
17198,33.9355
17228,36.5333
17258.95833,40.0323
17288.95833,38.1
17319.95833,37.9032
17350.95833,37.4839
17378.95833,37.5357
17410,37.6774
17440,37.4667
17471,36.6774
17501,35.4
17532,36.4839
17563,36.129
17593,25.7
17623.95833,42.0645
17653.95833,35.9333
17684.95833,29.5806
17715.95833,40.7097
17743.95833,31.3571
17775,40.129
17805,37.4
17836,36.3871
17866,35.7333
17897,37.4516
17928,36.2581
17958,34.2667
17988.95833,36.4194
18018.95833,37.8667
18049.95833,37.3226
18080.95833,36.8387
18108.95833,36.6429
18140,36.0645
18170,34.6
18201,35.4839
18231,33.9667
18262,34.0968
18293,33.1613
18323,33.1
18353.95833,32.9032
18383.95833,33.1
18414.95833,31.9355
18445.95833,31.6774
18474.95833,32.0345
18506,31.9032
18536,32.0333
18567,32.3871
18597,31
18628,32.129
18659,32.6129
18689,25.1667
18719.95833,37.3548
18749.95833,31.2
18780.95833,29.3548
18811.95833,30.4839
18839.95833,30.1786
18871,30.2903
18901,30.2
18932,29.9032
18962,27.6
18993,27.9677
19024,28.4839
19054,27.5667
19084.95833,27.7742
19114.95833,27.6667
19145.95833,27.9032
