time,rate
9434,11.6667
9465,10.871
9496,11.7097
9525,10.9655
9556.041667,10.2581
9586.041667,9.6
9617.041667,9.96774
9647.041667,9.63333
9678.041667,9.58064
9709.041667,8.12903
9739.041667,8.8
9770,9.67742
9800,7.16667
9831,12.6129
9862,11.0968
9890,10.5
9921.041667,9.70968
9951.041667,12.1333
9982.041667,10.4194
10012.04167,9.96667
10043.04167,11.129
10074.04167,9.41936
10104.04167,11
10135,10.129
10165,10.5
10196,11.2258
10227,10.6774
10255,9.96429
10286.04167,9.93548
10316.04167,9.33333
10347.04167,10.1613
10377.04167,7.7
10408.04167,9.3871
10439.04167,7.67742
10469.04167,9.13333
10500,9.19355
10530,10
10561,9.70968
10592,9.12903
10620,8.25
10651.04167,7.80645
10681.04167,10.5
10712.04167,6.67742
10742.04167,6
10773.04167,8.12903
10804.04167,8.93548
10834.04167,10.0667
10865,9.67742
10895,8.8
10926,9.29032
10957,10.7742
10986,9.65517
11017.04167,9.32258
11047.04167,6.13333
11078.04167,8.93548
11108.04167,8.73333
11139.04167,9.29032
11170.04167,9.25806
11200.04167,7.96667
11231,8.58064
11261,9.23333
11292,9.22581
11323,8.93548
11351,9.64286
11382.04167,9.09677
11412.04167,8.86667
11443.04167,8.58064
11473.04167,7.86667
11504.04167,7.64516
11535.04167,8.19355
11565.04167,7.6
11596,8.93548
11626,8.86667
11657,9.22581
11688,7.58064
11716,9.14286
11747.04167,8.87097
11777.04167,8
11808.04167,7.67742
11838.04167,7.46667
11869.04167,6.48387
11900.04167,5.87097
11930.04167,5.96667
11961,6.03226
11991,5.96667
12022,6.93548
12053,6.64516
12081,6.14286
12112.04167,6.09677
12142.04167,5.76667
12173.04167,4.3871
12203.04167,3.33333
12234.04167,4.51613
12265.04167,3.80645
12295.04167,8.43333
12326,4.35484
12356,4.33333
12387,7.22581
12418,8.22581
12447,7.44828
12478.04167,8.09677
12508.04167,6.16667
12539.04167,4.90323
12569.04167,8.16667
12600.04167,5.51613
12631.04167,6.16129
12661.04167,6.3
12692,5.29032
12722,6.13333
12753,5.41936
12784,10.0968
12812,9.42857
12843.04167,6.83871
12873.04167,7.46667
12904.04167,7.90323
12934.04167,6.8
12965.04167,6.29032
12996.04167,3.90323
13026.04167,4.73333
13057,4
13087,3.1
13118,3.58064
13149,3.3871
13177,3.5
13208.04167,3.32258
13238.04167,3
13269.04167,2.83871
13299.04167,3.03333
13330.04167,2.93548
13361.04167,2.74194
13391.04167,2.73333
13422,3.16129
13452,2.66667
13483,1.64516
13514,3.87097
13542,3.28571
13573.04167,2.67742
13603.04167,3.03333
13634.04167,2.87097
13664.04167,0.6
13695.04167,1.54839
13726.04167,1.48387
13756.04167,0.8
13787,4.54839
13817,1.4
13848,1.29032
13879,1.48387
13908,1.17241
13939.04167,1.22581
13969.04167,1.03333
14000.04167,15.2581
14030.04167,6.96667
14061.04167,5.41936
14092.04167,4.45161
14122.04167,4.23333
14153,5.87097
14183,5.03333
14214,5.41936
14245,5.74194
14273,5.10714
14304.04167,4.64516
14334.04167,4.5
14365.04167,4.48387
14395.04167,4.7
14426.04167,4.22581
14457.04167,4.22581
14487.04167,4.7
14518,4.54839
14548,4.46667
14579,5.06452
14610,3.90323
14638,3.35714
14669.04167,3.03226
14699.04167,2.96667
14730.04167,2.32258
14760.04167,2.6
14791.04167,1.96774
14822.04167,3.03226
14852.04167,2.83333
14883,2.70968
14913,3.03333
14944,2.93548
14975,2.67742
15003,2.57143
15034.04167,2.45161
15064.04167,0.566667
15095.04167,0.064516
15125.04167,6.66667
15156.04167,4.54839
15187.04167,4.90323
15217.04167,4.63333
15248,4.03226
15278,4.96667
15309,4.70968
15340,4.74194
15369,4.62069
15400.04167,4.35484
15430.04167,4.13333
15461.04167,3.58064
15491.04167,3.93333
15522.04167,3.93548
15553.04167,4
15583.04167,4
15614,3.93548
15644,3.93333
15675,4.58064
15706,4.35484
15734,3.85714
15765.04167,3.87097
15795.04167,3.46667
15826.04167,3.80645
15856.04167,3.7
15887.04167,3.54839
15918.04167,3.32258
15948.04167,4.3
15979,4.12903
16009,4.13333
16040,4.32258
16071,4.16129
16099,4.35714
16130.04167,3.87097
16160.04167,3.4
16191.04167,2.58064
16221.04167,3.2
16252.04167,4.93548
16283.04167,3.96774
16313.04167,4.03333
16344,4.06452
16374,4.23333
16405,4.12903
16436,4.67742
16464,4.28571
16495.04167,3.03226
16525.04167,4.36667
16556.04167,3.67742
16586.04167,3.53333
16617.04167,3.83871
16648.04167,3.90323
16678.04167,3.6
16709,3.67742
16739,3.06667
16770,2.32258
16801,1.25806
16830,2.2069
16861.04167,3.90323
16891.04167,2.33333
16922.04167,4.77419
16952.04167,2.13333
16983.04167,2.25807
17014.04167,4
17044.04167,4.23333
17075,5.32258
17105,2.33333
17136,3.16129
17167,2.32258
17195,2.64286
17226.04167,1.06452
17256.04167,0.933333
17287.04167,0.419355
17317.04167,2
17348.04167,0.967742
17379.04167,1.45161
17409.04167,0.966667
17440,1.25806
17470,1.03333
17501,0.580645
17532,621.194
17560,323.214
17591.04167,236.226
17621.04167,187.167
17652.04167,113.484
17682.04167,161.667
17713.04167,130.742
17744.04167,117.387
17774.04167,107.733
17805,99.7742
17835,97.9667
17866,92.9355
17897,88.2581
17925,84.0357
17956.04167,18.6774
17986.04167,44.8667
18017.04167,93.129
18047.04167,56.2
18078.04167,74.9677
18109.04167,37.129
18139.04167,42.3333
18170,152.613
18200,112.5
18231,62.7742
18262,62.2581
18291,99.3448
18322.04167,109.387
18352.04167,82.8
18383.04167,44.7742
18413.04167,64.4667
18444.04167,35.4839
18475.04167,37.5161
18505.04167,25.8
18536,37.2258
18566,41.4
18597,46.3871
18628,37.6774
18656,33.1429
18687.04167,26.5806
18717.04167,29.4667
18748.04167,27.8065
18778.04167,21
18809.04167,19.9677
18840.04167,21.9677
18870.04167,11.4333
18901,7.12903
18931,8.46667
18962,11.3871
