time,rate
7914.041667,6083.87
7944.041667,6147.93
7975,6095.45
8005,5970.73
8036,6036.03
8067,6005
8095,5749
8126.041667,6012.9
8156.041667,5883.33
8187.041667,5690.94
8217.041667,5625.33
8248.041667,5642.94
8279.041667,5580.77
8309.041667,5495.93
8340,5488.52
8370,5419.33
8401,5105.68
8432,5120.45
8460,5225.79
8491.041667,5274.06
8521.041667,5194.87
8552.041667,5107.48
8582.041667,4933.3
8613.041667,4771.61
8644.041667,4782.45
8674.041667,4743.47
8705,4858.84
8735,4855.87
8766,4713.81
8797,4733.26
8825,4906.93
8856.041667,4634.45
8886.041667,4425.7
8917.041667,4399.16
8947.041667,4170.07
8978.041667,4230.97
9009.041667,4138.87
9039.041667,4245.87
9070,4257.48
9100,4492.93
9131,4469.03
9162,4372.48
9191,4526.93
9222.041667,4595.45
9252.041667,4431.87
9283.041667,4387.55
9313.041667,4324.93
9344.041667,4419.39
9375.041667,4379.81
9405.041667,4227.63
9436,4366.61
9466,4253
9497,4243.26
9528,4129.97
9556,4288
9587.041667,4120.77
9617.041667,4340.53
9648.041667,4287.58
9678.041667,4330.57
9709.041667,4048.03
9740.041667,4105.84
9770.041667,4101.8
9801,4040.68
9831,4085.2
9862,4069.39
9893,4140.45
9921,4160.14
9952.041667,4119.1
9982.041667,4054.27
10013.04167,4000.97
10043.04167,3845.9
10074.04167,3722.19
10105.04167,3765.52
10135.04167,3663.57
10166,3638.16
10196,3790.33
10227,3712.03
10258,3580.29
10286,3466.46
10317.04167,3323.45
10347.04167,3652.17
10378.04167,3641.97
10408.04167,3692.67
10439.04167,3717.1
10470.04167,3583.65
10500.04167,3728.5
10531,3760.61
10561,3785.1
10592,3799.55
10623,3780.94
10652,3720.31
10683.04167,3785.71
10713.04167,3731.23
10744.04167,3712.9
10774.04167,3705.4
10805.04167,3637.32
10836.04167,3597.87
10866.04167,3668.1
10897,3729.32
10927,3687
10958,3603.06
10989,3597.26
11017,3570.18
11048.04167,3662.71
11078.04167,3619.97
11109.04167,3494.29
11139.04167,3569.8
11170.04167,3522.32
11201.04167,3431.65
11231.04167,3359.03
11262,3423.94
11292,3419.97
11323,3411.35
11354,3382.35
11382,3382.11
11413.04167,3321.32
11443.04167,3325
11474.04167,3350.45
11504.04167,3319.57
11535.04167,3362.13
11566.04167,3354.48
11596.04167,3270.6
11627,3239.23
11657,3485.67
11688,3669.39
11719,3687.29
11747,3691.57
11778.04167,3802.84
11808.04167,3829.93
11839.04167,3926.61
11869.04167,3853.4
11900.04167,3808
11931.04167,3871.26
11961.04167,3858.03
11992,3810.29
12022,3832.97
12053,3787.81
12084,3849.45
12113,3787.48
12144.04167,3654.71
12174.04167,3796.9
12205.04167,3990.29
12235.04167,3948.5
12266.04167,3885.58
12297.04167,4102.39
12327.04167,4180
12358,4034.48
12388,4051.27
12419,4017.65
12450,3992.87
12478,4008.82
12509.04167,3946.13
12539.04167,3917.2
12570.04167,3924.13
12600.04167,3855.53
12631.04167,3705.71
12662.04167,3718.23
12692.04167,3538.9
12723,3692.84
12753,3669.8
12784,3677.81
12815,3658.9
12843,3618.18
12874.04167,3504.35
12904.04167,3579.43
12935.04167,3579
12965.04167,3458.17
12996.04167,3412.77
13027.04167,3388.77
13057.04167,3298.6
13088,3277.42
13118,3279.63
13149,3211.32
13180,3209.39
13208,3232.07
13239.04167,3232.35
13269.04167,3153.83
13300.04167,3167.26
13330.04167,3056.37
13361.04167,3010.29
13392.04167,3031.03
13422.04167,3003.77
13453,3029.13
13483,3039.37
13514,3024.71
13545,2942.55
13574,3062.52
13605.04167,3069.13
13635.04167,3047.93
13666.04167,2941.65
13696.04167,2866.9
13727.04167,2918.74
13758.04167,2874.32
13788.04167,2921.83
13819,2922.16
13849,2841.27
13880,2825.42
13911,2849.26
13939,2798.11
13970.04167,2719.19
14000.04167,2866.97
14031.04167,2761.16
14061.04167,2762.77
14092.04167,2763.23
14123.04167,2861.23
14153.04167,2813.03
14184,2682.35
14214,2731.3
14245,2457.06
14276,2702.29
14304,2742.61
14335.04167,2750.23
14365.04167,2696.23
14396.04167,2745.26
14426.04167,2861.87
14457.04167,2796.84
14488.04167,2812.45
14518.04167,2817.77
14549,2814.1
14579,2805.73
14610,2749.58
14641,2737
14669,2753.57
14700.04167,2702.19
14730.04167,2734.7
14761.04167,2559.55
14791.04167,2768.37
14822.04167,2667.1
14853.04167,2703.77
14883.04167,2682.67
14914,2680.06
14944,2688.93
14975,2608.97
15006,2640.06
15035,2727.76
15066.04167,2806.87
15096.04167,2799
15127.04167,2753.71
15157.04167,2680.77
15188.04167,2809.29
15219.04167,2677.68
15249.04167,2668.13
15280,2635.42
15310,2609.2
15341,2468.84
15372,2458.58
15400,2403.32
15431.04167,2527.45
15461.04167,2444.63
15492.04167,2422.29
15522.04167,2285.23
15553.04167,2334.55
15584.04167,2263.68
15614.04167,2306.6
15645,2356.52
15675,2350.57
15706,2344.61
15737,2306.35
15765,2328.21
15796.04167,2209.65
15826.04167,2434.17
15857.04167,2414.29
15887.04167,2135.73
15918.04167,2301.42
15949.04167,2273.77
15979.04167,2256.53
16010,2663.35
16040,2699.93
16071,2669.13
16102,2665.58
16130,2220.57
16161.04167,2867.9
16191.04167,3106.1
16222.04167,3345.23
16252.04167,3036.13
16283.04167,3014.65
16314.04167,2861.94
16344.04167,2794.77
16375,2715.71
16405,2748.87
16436,2465.9
16467,2434.26
16496,2381.31
16527.04167,2317.29
16557.04167,2333.6
16588.04167,2398
16618.04167,2329.8
16649.04167,2337.94
16680.04167,2254.65
16710.04167,2423.9
16741,2850.13
16771,2888.3
16802,3020.13
16833,2825.77
16861,2705.61
16892.04167,2871.9
16922.04167,2754
16953.04167,2677.03
16983.04167,2787.8
17014.04167,2848.61
17045.04167,2819.84
17075.04167,2744.23
17106,2611.74
17136,2508.67
17167,2613.77
17198,2530.77
17226,2440.54
17257.04167,2452.29
17287.04167,2468.1
17318.04167,2394.45
17348.04167,2353.63
17379.04167,2365.16
17410.04167,2310.52
17440.04167,2347.97
17471,2456.42
17501,2709.73
17532,3122.87
17563,3121.06
17591,3134.68
17622.04167,3090.26
17652.04167,2788.03
17683.04167,2672.58
17713.04167,2903.1
17744.04167,2660.65
17775.04167,2623.58
17805.04167,2559.3
17836,2414.42
17866,2540.53
17897,2419.52
17928,2336.03
17957,2375.55
17988.04167,2338.32
18018.04167,2389.6
18049.04167,2312.94
18079.04167,2268.63
18110.04167,2172.58
18141.04167,2225.13
18171.04167,2191.53
18202,2224.45
18232,2166.53
18263,2134.16
18294,2142.16
18322,2111.43
18353.04167,2085.45
18383.04167,2021.67
18414.04167,1964.74
18444.04167,2046.83
18475.04167,1916.29
18506.04167,1889.65
18536.04167,1946.73
18567,1913.45
18597,1895.33
18628,1884.26
