time,rate
7641,218.097
7671,227.133
7702,217.516
7733,203.742
7763,215.3
7793.958333,214.968
7823.958333,210.033
7854.958333,210.935
7885.958333,182.258
7913.958333,197.286
7945,230.161
7975,226.633
8006,216.323
8036,209.633
8067,206.129
8098,202.806
8128,210.233
8158.958333,206.032
8188.958333,204.2
8219.958333,202.355
8250.958333,204.323
8278.958333,198.286
8310,197.903
8340,191.6
8371,169.129
8401,178.3
8432,170.548
8463,168.839
8493,165.933
8523.958333,170.29
8553.958333,168.867
8584.958333,156.839
8615.958333,152.71
8643.958333,160.643
8675,154.871
8705,150.567
8736,164
8766,160.667
8797,151.419
8828,145.194
8858,144
8888.958333,144.774
8918.958333,138.733
8949.958333,130.871
8980.958333,138.355
9009.958333,162.759
9041,147.194
9071,146.033
9102,147.355
9132,149.6
9163,169.258
9194,151.774
9224,152.7
9254.958333,148.968
9284.958333,142.367
9315.958333,140.871
9346.958333,137.968
9374.958333,124
9406,124.032
9436,130
9467,135.323
9497,135.967
9528,142.065
9559,133.29
9589,136.033
9619.958333,131.677
9649.958333,135.433
9680.958333,135.548
9711.958333,136.645
9739.958333,132.5
9771,130.71
9801,127.567
9832,115.452
9862,120.6
9893,142.871
9924,136.032
9954,139.533
9984.958333,133.161
10014.95833,131.167
10045.95833,135.097
10076.95833,128.194
10104.95833,118.714
10136,121.645
10166,119.533
10197,113.677
10227,119.067
10258,122.226
10289,113.903
10319,114.967
10349.95833,115.258
10379.95833,111.267
10410.95833,112.355
10441.95833,113.548
10470.95833,109.586
10502,110.548
10532,111.667
10563,108.677
10593,104.767
10624,104.903
10655,104.065
10685,100.233
10715.95833,97.0968
10745.95833,83.9
10776.95833,96.129
10807.95833,94.5806
10835.95833,99.25
10867,102.29
10897,97.2333
10928,94.7742
10958,90.3667
10989,89.9032
11020,91.1613
11050,83.1
11080.95833,90.4839
11110.95833,89
11141.95833,91.8387
11172.95833,90.6774
11200.95833,93.2857
11232,88.2258
11262,88.6
11293,86.0645
11323,80.6667
11354,80.0323
11385,78.129
11415,76.7667
11445.95833,79.8065
11475.95833,83.8667
11506.95833,82.1613
11537.95833,83.9677
11565.95833,82.1786
11597,83.129
11627,80.3333
11658,78.3226
11688,84.2667
11719,93
11750,86.0645
11780,90
11810.95833,85.7742
11840.95833,81.9
11871.95833,69.1613
11902.95833,69.2581
11931.95833,68.8966
11963,77.1936
11993,72.3
12024,74.871
12054,74.8667
12085,75.7742
12116,77.2258
12146,72.2667
12176.95833,73.8387
12206.95833,78.6333
12237.95833,71.6129
12268.95833,75.4516
12296.95833,74.1071
12328,75.6452
12358,73.7667
12389,78.2258
12419,82.8
12450,79.0968
12481,79.1613
12511,77.3667
12541.95833,79.7097
12571.95833,80.9667
12602.95833,77.0323
12633.95833,75.5161
12661.95833,75.1429
12693,71.7419
12723,79.5333
12754,77.7419
12784,76.5333
12815,74.8065
12846,84.1936
12876,85.9333
12906.95833,84.3871
12936.95833,86.1333
12967.95833,84.8387
12998.95833,77.7419
13026.95833,83.0714
13058,79.2903
13088,81.8667
13119,65.5806
13149,75.1333
13180,78.6129
13211,70.0645
13241,74.5667
13271.95833,69.2258
13301.95833,63.9
13332.95833,67.3871
13363.95833,63.1936
13392.95833,71.8276
13424,79.2903
13454,75.5667
13485,74
13515,73.2333
13546,68.5484
13577,75.8387
13607,71
13637.95833,70.7097
13667.95833,73.5667
13698.95833,66.5484
13729.95833,66.2581
13757.95833,57.6786
13789,62.1613
13819,66.9
13850,61.8065
13880,61.4333
13911,61.4516
13942,60.4839
13972,58.1
14002.95833,59
14032.95833,55.7667
14063.95833,57.3871
14094.95833,55.1613
14122.95833,47.8929
14154,56.9677
14184,57.8
14215,56.2903
14245,54.9333
14276,53.1936
14307,54.9677
14337,55.7667
14367.95833,52.9355
14397.95833,54.0667
14428.95833,54.6774
14459.95833,48.1936
14487.95833,50.25
14519,51.2903
14549,47.6667
14580,50.6129
14610,50.4667
14641,46.2903
14672,150.871
14702,125.867
14732.95833,102.226
14762.95833,89.7667
14793.95833,86.2581
14824.95833,53.8387
14853.95833,62.7586
14885,71.6129
14915,68.9667
14946,69.0323
14976,63.1667
15007,67.0968
15038,64.2258
15068,58.2333
15098.95833,67
15128.95833,68.6
15159.95833,63.6774
15190.95833,60.3871
15218.95833,62.9286
15250,67.9677
15280,68.2667
15311,70.9032
15341,65.4667
15372,63.2581
15403,59.129
15433,55.2667
15463.95833,53.8387
15493.95833,56.8333
15524.95833,56.0968
15555.95833,56.7419
15583.95833,58.5714
15615,57.8065
15645,57.3667
15676,56.1613
15706,57.0333
15737,53.5484
15768,52.4839
15798,53.5667
15828.95833,55.1936
15858.95833,54.0667
15889.95833,55.5484
15920.95833,51.4516
15948.95833,50.8929
15980,52.5806
16010,49.7333
16041,52
16071,50.1667
16102,48.0323
16133,48.4516
16163,50.1
16193.95833,45.3548
16223.95833,47.6667
16254.95833,42.9677
16285.95833,42.2903
16314.95833,40.7241
16346,36.9355
16376,41.2667
16407,40.129
16437,40.0667
16468,41.3871
16499,41.0645
16529,30.2
16559.95833,40.6452
16589.95833,40.3
16620.95833,38.9355
16651.95833,39.7742
16679.95833,39.9643
16711,39.7097
16741,42.3333
16772,43.0968
16802,42.9667
16833,40.7419
16864,39.7742
16894,40.6333
16924.95833,40.0968
16954.95833,42.5667
16985.95833,42.0645
