time,rate
8947.041667,1749.33
8978.041667,1705.58
9009.041667,1741.74
9039.041667,1775.13
9070,1826.42
9100,1737.2
9131,1604.71
9162,1657.94
9190,1672.11
9221.041667,1644.35
9251.041667,1644.6
9282.041667,1532.81
9312.041667,1507.03
9343.041667,1589.48
9374.041667,1571.71
9404.041667,1583.27
9435,1546.68
9465,1522.63
9496,1369.81
9527,1461.81
9556,1393.55
9587.041667,1408.16
9617.041667,1358.57
9648.041667,1397.48
9678.041667,1364.53
9709.041667,1340.23
9740.041667,1360.26
9770.041667,1365.8
9801,1304.23
9831,1324.37
9862,1286.32
9893,1269.61
9921,1245.64
9952.041667,1260.26
9982.041667,1253.77
10013.04167,1236.32
10043.04167,1220.63
10074.04167,1182
10105.04167,1194.48
10135.04167,1193.03
10166,1250.06
10196,1225.1
10227,1248
10258,1243.58
10286,1225.07
10317.04167,1212.74
10347.04167,1211.63
10378.04167,1197.39
10408.04167,1180.97
10439.04167,1141.65
10470.04167,1159.06
10500.04167,1134.43
10531,1128.19
10561,1152.5
10592,1137.13
10623,1144.1
10651,1170.86
10682.04167,1121.42
10712.04167,1077.6
10743.04167,1046.03
10773.04167,1068.27
10804.04167,1079.55
10835.04167,1029.39
10865.04167,1020.9
10896,1007.71
10926,1027.27
10957,1002.61
10988,1001.35
11017,959.276
11048.04167,953.484
11078.04167,943.1
11109.04167,940.129
11139.04167,924.133
11170.04167,921.258
11201.04167,901.129
11231.04167,902.833
11262,910.419
11292,894.033
11323,875.871
11354,870.936
11382,875.286
11413.04167,863
11443.04167,841.633
11474.04167,825
11504.04167,817.6
11535.04167,803.226
11566.04167,812.645
11596.04167,803.633
11627,811.065
11657,793.2
11688,771.71
11719,790.903
11747,821.893
11778.04167,815.161
11808.04167,804.3
11839.04167,797.29
11869.04167,774.467
11900.04167,760.355
11931.04167,772
11961.04167,777.967
11992,772.968
12022,768.233
12053,764.419
12084,759.452
12112,747
12143.04167,733.194
12173.04167,744.367
12204.04167,739.613
12234.04167,719.767
12265.04167,817.29
12296.04167,810.613
12326.04167,789.533
12357,792.065
12387,908.567
12418,916.226
12449,916.871
12478,885.517
12509.04167,855.097
12539.04167,813.8
12570.04167,799.452
12600.04167,759.233
12631.04167,758.903
12662.04167,755.581
12692.04167,805.567
12723,807.839
12753,791.533
12784,843.226
12815,833.742
12843,835.25
12874.04167,822.903
12904.04167,791.633
12935.04167,784.806
12965.04167,760.633
12996.04167,767.258
13027.04167,748.484
13057.04167,763.433
13088,779.806
13118,805.5
13149,767.258
13180,763.677
13208,743.357
13239.04167,738.161
13269.04167,732.3
13300.04167,718.355
13330.04167,706.767
13361.04167,702.161
13392.04167,695.903
13422.04167,696.6
13453,705.355
13483,702.333
13514,701.581
13545,706.71
13573,698.821
13604.04167,694.355
13634.04167,706.833
13665.04167,691
13695.04167,667.333
13726.04167,661.194
13757.04167,652.903
13787.04167,655.567
13818,724.806
13848,720.7
13879,818.355
13910,869.387
13939,879.414
13970.04167,794.71
14000.04167,803.267
14031.04167,743.839
14061.04167,694.867
14092.04167,689.194
14123.04167,675.806
14153.04167,703.233
14184,692.29
14214,702.033
14245,722.645
14276,711.613
14304,728.214
14335.04167,713.226
14365.04167,720.267
14396.04167,703.645
14426.04167,671.033
14457.04167,692.581
14488.04167,700.387
14518.04167,647.933
14549,648.323
14579,647.867
14610,609.581
14641,629.065
14669,657.214
14700.04167,620.806
14730.04167,649.267
14761.04167,636.774
14791.04167,618.6
14822.04167,605.097
14853.04167,619.226
14883.04167,599.633
14914,598.387
14944,606.4
14975,607.032
15006,566.065
15034,577.107
15065.04167,566.258
15095.04167,555.9
15126.04167,535.516
15156.04167,547.8
15187.04167,552.387
15218.04167,536.29
15248.04167,504.833
15279,530.903
15309,511.133
15340,498.226
15371,511.968
15400,509.207
15431.04167,525.065
15461.04167,544.3
15492.04167,546.065
15522.04167,548.2
15553.04167,546.129
15584.04167,560.29
15614.04167,559
15645,558.065
15675,548.833
15706,553.161
15737,553.161
15765,554.464
15796.04167,533.645
15826.04167,530.5
15857.04167,524.387
15887.04167,531.5
15918.04167,525.258
15949.04167,484.806
15979.04167,511.233
16010,512.161
16040,494.067
16071,510.097
16102,501
16130,488.179
16161.04167,481.935
16191.04167,482.333
16222.04167,467.452
16252.04167,454.667
16283.04167,464.387
16314.04167,452.484
16344.04167,442.333
16375,449.419
16405,455.467
16436,450.581
16467,447.387
16495,443.357
16526.04167,435.742
16556.04167,456.833
16587.04167,449.742
16617.04167,440.867
16648.04167,554.323
16679.04167,596.645
16709.04167,565
16740,502.032
16770,515
16801,565.645
16832,527.419
16861,518.241
16892.04167,507.355
16922.04167,490.267
16953.04167,514.516
16983.04167,596.233
17014.04167,562.065
17045.04167,551.226
17075.04167,531
17106,529.129
17136,479.4
17167,495.387
17198,475.839
17226,490.5
17257.04167,486.452
17287.04167,469.833
17318.04167,500.129
17348.04167,483.967
17379.04167,475.839
17410.04167,488.903
17440.04167,474.733
17471,464.71
17501,458.967
17532,464.742
17563,456.387
17591,459.893
17622.04167,434.419
17652.04167,449.167
17683.04167,443.677
17713.04167,451.2
17744.04167,429.774
17775.04167,441.29
17805.04167,470.067
17836,456.806
17866,480.633
17897,475.194
17928,454.581
17956,458.143
17987.04167,431.29
18017.04167,445.267
18048.04167,439
18078.04167,397.1
18109.04167,403.129
18140.04167,401.258
18170.04167,396.533
18201,403.581
18231,387.467
18262,368.097
18293,393.419
18322,385.655
18353.04167,375.935
18383.04167,374.167
18414.04167,354.903
18444.04167,368
18475.04167,375.774
18506.04167,343.097
18536.04167,391.867
18567,383.968
18597,371.5
18628,372.935
18659,362.581
18687,356.179
18718.04167,362.581
18748.04167,344.2
18779.04167,332.226
18809.04167,339.333
18840.04167,318.194
18871.04167,333.097
18901.04167,316.6
18932,326.29
18962,322.5
18993,327.968
19024,326.387
19052,329.286
19083.04167,325.226
19113.04167,319.1
19144.04167,305.774
19174.04167,310.167
19205.04167,333.645
19236.04167,353.742
19266.04167,363.333
19297,477.29
19327,467.1
19358,403.484
19389,400.645
19417,505.143
19448.04167,381.452
19478.04167,597.8
19509.04167,561.774
19539.04167,516.533
19570.04167,524.484
19601.04167,571.774
19631.04167,503.333
19662,642.097
19692,647.233
19723,553.355
19754,529.645
19783,520.414
19814.04167,520.419
19844.04167,496.467
19875.04167,497.129
19905.04167,467.933
19936.04167,463.452
19967.04167,376.452
19997.04167,388.3
20028,410.645
20058,424.933
20089,435.29
20120,435.452
20148,438.75
20179.04167,430.774
20209.04167,410.7
20240.04167,345.968
20270.04167,375.8
20301.04167,394.161
20332.04167,392.548
20362.04167,394.333
20393,382.161
20423,386.733
20454,405.613
20485,401.226
20513,414.786
20544.04167,370.806
20574.04167,342.433
20605.04167,378.806
20635.04167,377.333
20666.04167,733.387
20697.04167,778.71
20727.04167,806.6
20758,837.484
20788,789.333
20819,848.968
20850,873.581
20878,786.607
20909.04167,745.29
20939.04167,683.433
20970.04167,601.323
21000.04167,580.733
21031.04167,556.903
21062.04167,528.355
21092.04167,518.2
21123,469.355
21153,485.667
21184,429.29
21215,448.032
21244,408.793
21275.04167,427.71
21305.04167,413.833
21336.04167,405.161
21366.04167,411.533
21397.04167,400.903
21428.04167,402.419
21458.04167,387.867
21489,394.581
21519,379.8
21550,390.032
21581,387.419
21609,370.714
21640.04167,358.484
21670.04167,365.3
21701.04167,364.129
21731.04167,341.367
21762.04167,322.839
21793.04167,344.484
21823.04167,361.667
21854,346.484
21884,321.533
21915,312.677
