time,rate
10865.04167,1361.1
10896,1484.29
10926,1431.2
10957,1337.39
10988,1394.26
11017,1309.1
11048.04167,1374.13
11078.04167,1379.93
11109.04167,1335
11139.04167,1374.43
11170.04167,1279.87
11201.04167,1390.52
11231.04167,1290.6
11262,1376.55
11292,1325.47
11323,1293.06
11354,1295.77
11382,1298.39
11413.04167,1326.52
11443.04167,1272.47
11474.04167,1284.68
11504.04167,1287.9
11535.04167,1263.55
11566.04167,1234.35
11596.04167,1195.13
11627,1214.58
11657,1251.57
11688,1263.23
11719,1253.06
11747,1284.54
11778.04167,1319.65
11808.04167,1214.37
11839.04167,1264.16
11869.04167,1258.73
11900.04167,1205.26
11931.04167,1227.52
11961.04167,1193
11992,1149.74
12022,1198.8
12053,1134.29
12084,1165.48
12112,1145.14
12143.04167,1112.16
12173.04167,1141.6
12204.04167,1166.32
12234.04167,1271.23
12265.04167,1160.58
12296.04167,1169.06
12326.04167,1089.97
12357,1070.32
12387,1151.77
12418,1128.48
12449,1087.71
12478,1187
12509.04167,1176.97
12539.04167,1160.57
12570.04167,1162.13
12600.04167,1095.9
12631.04167,1106.19
12662.04167,1118.61
12692.04167,1119.6
12723,1128.65
12753,1112.63
12784,1068.03
12815,1127.45
12843,1118.64
12874.04167,1096.29
12904.04167,1078.27
12935.04167,1057.97
12965.04167,1055.77
12996.04167,991.161
13027.04167,1022.03
13057.04167,1016
13088,1007.94
13118,1018.53
13149,1018.13
13180,1032.9
13208,1025.68
13239.04167,1011.06
13269.04167,982.567
13300.04167,1003.77
13330.04167,975.133
13361.04167,973.419
13392.04167,974.548
13422.04167,1020.97
13453,1025.84
13483,1009.6
13514,990.774
13545,981.452
13573,978.5
13604.04167,949.387
13634.04167,964.3
13665.04167,946.677
13695.04167,934.667
13726.04167,891.29
13757.04167,928.936
13787.04167,933.267
13818,952.355
13848,983.967
13879,928.516
13910,926.645
13939,887.966
13970.04167,883.226
14000.04167,899.133
14031.04167,866.613
14061.04167,844.8
14092.04167,824.29
14123.04167,815.258
14153.04167,843.167
14184,882.516
14214,841.7
14245,861.548
14276,851.936
14304,858.857
14335.04167,832.194
14365.04167,848.667
14396.04167,851.29
14426.04167,835.333
14457.04167,814.71
14488.04167,823.806
14518.04167,806.133
14549,781.968
14579,761.7
14610,770.065
14641,775.355
14669,797.679
14700.04167,800.677
14730.04167,799.867
14761.04167,774.065
14791.04167,779.1
14822.04167,689.871
14853.04167,812.484
14883.04167,767.667
14914,751.323
14944,777.667
14975,771.323
15006,758.194
15034,737.036
15065.04167,708.806
15095.04167,702.933
15126.04167,724.29
15156.04167,725.267
15187.04167,714.452
15218.04167,698.548
15248.04167,666.967
15279,702.419
15309,720.167
15340,699.936
15371,701.419
15400,684.69
15431.04167,698.548
15461.04167,713.567
15492.04167,690.903
15522.04167,695
15553.04167,671.968
15584.04167,630.323
15614.04167,663.967
15645,670.839
15675,656.3
15706,616.903
15737,664.742
15765,712
15796.04167,636.742
15826.04167,654.133
15857.04167,623.323
15887.04167,646.467
15918.04167,615.548
15949.04167,638.161
15979.04167,595.933
16010,638.645
16040,590.467
16071,628.645
16102,581.839
16130,655.571
16161.04167,580.71
16191.04167,642.167
16222.04167,616.484
16252.04167,568.567
16283.04167,628.516
16314.04167,608.871
16344.04167,666.867
16375,630.161
16405,600.167
16436,584.194
16467,610.194
16495,579.036
16526.04167,619.968
16556.04167,604.9
16587.04167,614.29
16617.04167,608.367
16648.04167,635.516
16679.04167,571.613
16709.04167,610.767
16740,584.355
16770,591.1
16801,547.581
16832,560.29
16861,532.31
16892.04167,559.871
16922.04167,555.433
16953.04167,574
16983.04167,586.333
17014.04167,545.936
17045.04167,553.29
17075.04167,567.367
17106,548.387
17136,507.7
17167,558.484
17198,537.903
17226,524.571
17257.04167,519.097
17287.04167,540.033
17318.04167,519.903
17348.04167,548.333
17379.04167,540.839
17410.04167,543.968
17440.04167,557
17471,507.677
17501,519.233
17532,543.645
17563,546.645
17591,562.179
17622.04167,542.419
17652.04167,550.033
17683.04167,515.065
17713.04167,510.3
17744.04167,566.774
17775.04167,546.968
17805.04167,547.633
17836,533.677
17866,533.6
17897,499.936
17928,493.903
17956,586.286
17987.04167,598.548
18017.04167,564.467
18048.04167,532.613
18078.04167,545.5
18109.04167,592.032
18140.04167,598.936
18170.04167,602.867
18201,579.419
18231,604.467
18262,613.065
18293,601.936
18322,583.655
18353.04167,596.032
18383.04167,577.933
18414.04167,541.71
18444.04167,570.633
18475.04167,591.323
18506.04167,605.839
18536.04167,578.033
18567,543.032
18597,564.367
18628,518.936
18659,516.226
18687,550.25
18718.04167,575
18748.04167,562.967
18779.04167,530.871
18809.04167,539.8
18840.04167,497.355
18871.04167,544.871
18901.04167,527.5
18932,533.129
18962,518
18993,507.419
19024,512.452
19052,525.179
19083.04167,530.581
19113.04167,515.733
19144.04167,462.645
19174.04167,495.067
19205.04167,512
19236.04167,494.613
19266.04167,514.267
19297,508.871
19327,525.7
19358,532.581
19389,523.29
19417,557.214
19448.04167,555.387
19478.04167,545.033
19509.04167,537.71
19539.04167,539.6
19570.04167,532.484
19601.04167,506.936
19631.04167,520.867
19662,515.742
19692,489.233
19723,499.613
19754,495.484
19783,529.586
19814.04167,567.29
19844.04167,577.067
19875.04167,590.645
19905.04167,574.533
19936.04167,564.258
19967.04167,573
19997.04167,477.9
20028,615.484
20058,511.967
20089,580.484
20120,506.484
20148,521.786
20179.04167,495.355
20209.04167,513.167
20240.04167,541.29
20270.04167,469.267
20301.04167,513.774
20332.04167,525.484
20362.04167,521.133
20393,499.097
20423,466.933
20454,453.935
20485,474.258
20513,480.107
20544.04167,474.935
20574.04167,472.033
20605.04167,477.194
20635.04167,461.1
20666.04167,494.839
20697.04167,520.032
20727.04167,538.967
20758,544.065
20788,546.4
20819,546.903
20850,498.645
20878,521.929
20909.04167,545.613
20939.04167,526.767
20970.04167,516.806
21000.04167,510.533
21031.04167,507.677
21062.04167,463.452
21092.04167,481.767
21123,464.387
21153,495.067
21184,456.871
21215,424.419
21244,440.724
21275.04167,422.226
21305.04167,428.1
21336.04167,422.774
21366.04167,404.867
21397.04167,407.161
21428.04167,416.419
21458.04167,392.967
21489,385.484
21519,379.067
21550,372.194
21581,394.806
21609,370.179
21640.04167,365.258
21670.04167,366.233
21701.04167,356.097
21731.04167,371.9
21762.04167,386.258
21793.04167,396.258
21823.04167,391.133
21854,357.484
21884,387.5
21915,378.71

